user_id,reward_date,reward_amount
1901,2024-07-24,4900
1902,2024-01-11,9000
1903,2024-10-07,8300
1904,2024-01-18,6000
1905,2024-10-02,2600
1906,2024-03-22,2000
1907,2024-12-24,5200
1908,2024-05-21,9000
1909,2024-05-02,2900
1911,2024-04-27,3700
1914,2024-05-21,8300
1916,2024-09-28,9500
1917,2024-11-26,5200
1918,2024-08-06,8800
1921,2024-09-19,6400
1922,2024-01-06,1600
1924,2024-05-16,2400
1929,2024-08-26,4300
1930,2024-02-02,2300
1934,2024-08-11,7500
1935,2024-09-08,3100
1936,2024-10-24,2200
1938,2024-11-02,7800
1939,2024-07-05,3100
1941,2024-01-24,1500
1945,2024-10-22,4200
1947,2024-06-14,5100
1949,2024-05-04,1700
1950,2024-06-13,3600
1951,2024-02-09,3200
1952,2024-03-30,4500
1954,2024-09-28,5600
1956,2024-12-12,4700
1958,2024-06-10,8000
1960,2024-10-19,4500
1961,2024-02-20,2800
1962,2024-06-02,3600
1963,2024-11-08,7600
1968,2024-05-20,6500
1969,2024-05-04,6000
1972,2024-11-06,6100
1973,2024-04-14,3800
1975,2024-04-22,8700
1977,2024-04-12,8600
1978,2024-06-07,3200
1981,2024-03-15,2300
1982,2024-10-24,5100
1985,2024-02-25,9200
1986,2024-02-04,9100
1987,2024-09-27,3200
1988,2024-07-07,7200
1993,2024-08-13,5700
1994,2024-02-25,9300
1997,2024-12-22,9800
1999,2024-01-29,9800
2000,2024-04-14,8300
2003,2024-11-28,6400
2006,2024-10-10,6100
2011,2024-01-17,6900
2012,2024-01-26,4400
2016,2024-06-01,4300
2017,2024-05-12,2100
2018,2024-12-01,4900
2022,2024-07-25,6200
2024,2024-01-23,9600
2026,2024-04-08,3900
2027,2024-09-29,9000
2028,2024-12-29,7600
2029,2024-04-06,2600
2030,2024-08-30,1900
2034,2024-12-24,9300
2038,2024-03-04,4000
2039,2024-03-27,1400
2042,2024-07-26,8800
2043,2024-07-15,4000
2045,2024-11-13,5600
2046,2024-09-26,3300
2047,2024-02-01,1200
2048,2024-09-24,1800
2049,2024-07-23,6900
2050,2024-02-02,1600
2052,2024-06-29,5300
2054,2024-12-14,9600
2055,2024-11-14,2700
2061,2024-02-01,4900
2063,2024-10-25,7400
2065,2024-01-27,2600
2067,2024-03-21,1900
2069,2024-03-08,5600
2072,2024-07-13,1100
2073,2024-03-22,8000
2074,2024-11-21,8400
2076,2024-11-18,9200
2077,2024-04-02,5300
2079,2024-12-28,3100
2080,2024-10-16,4800
2081,2024-01-13,2600
2083,2024-06-26,9200
2086,2024-07-04,5700
2088,2024-09-02,1600
2089,2024-10-31,2800
2090,2024-05-23,8900
2091,2024-10-16,8000
2092,2024-12-24,8400
2096,2024-10-22,5800
2097,2024-08-06,6900
2098,2024-08-25,8700
2100,2024-05-26,3200
2101,2024-12-05,4900
2102,2024-07-19,5400
2104,2024-09-18,6300
2105,2024-10-21,9200
2107,2024-11-10,3700
2108,2024-12-02,3200
2111,2024-02-28,1800
2112,2024-03-20,2700
2118,2024-08-19,1700
2119,2024-02-08,4600
2120,2024-11-27,3200
2123,2024-12-27,8200
2124,2024-06-06,5900
2125,2024-12-29,9200
2128,2024-03-07,8400
2129,2024-11-19,5900
2130,2024-06-13,2300
2131,2024-03-03,8400
2132,2024-01-09,2900
2134,2024-07-19,9100
2135,2024-09-25,5700
2136,2024-11-23,2800
2138,2024-09-29,9700
2140,2024-11-14,4600
2141,2024-10-31,3900
2142,2024-07-22,2700
2143,2024-09-22,6700
2144,2024-05-01,6500
2145,2024-06-25,4100
2146,2024-11-04,6300
2148,2024-05-19,4100
2149,2024-07-04,9100
2150,2024-11-07,2400
2151,2024-05-10,3200
2153,2024-09-22,8200
2154,2024-10-31,1500
2156,2024-04-02,5600
2157,2024-02-25,6100
2159,2024-06-21,3800
2160,2024-10-09,6700
2163,2024-05-11,8100
2164,2024-11-07,5500
2167,2024-08-21,8800
2171,2024-09-10,6300
2172,2024-01-31,7100
2175,2024-03-29,6300
2177,2024-04-17,3200
2179,2024-09-14,4900
2181,2024-04-28,2000
2184,2024-04-28,7100
2187,2024-11-20,9000
2188,2024-10-11,5600
2189,2024-10-17,2200
2190,2024-09-04,1600
2192,2024-11-30,9900
2195,2024-02-12,1700
2196,2024-06-14,4500
2199,2024-07-25,8100
2202,2024-02-16,2800
2204,2024-01-20,6300
2205,2024-10-06,9300
2207,2024-04-16,2100
2209,2024-04-21,3400
2210,2024-12-05,2000
2211,2024-10-07,9800
2212,2024-10-24,6600
2213,2024-01-16,8700
2214,2024-12-24,5900
2215,2024-09-28,9700
2216,2024-04-24,3000
2217,2024-11-02,9700
2218,2024-04-20,2000
2219,2024-11-19,9200
2220,2024-02-16,7500
2221,2024-09-17,9900
2222,2024-07-19,5800
2223,2024-02-13,6700
2225,2024-01-07,8000
2227,2024-04-22,5200
2233,2024-12-04,3100
2235,2024-09-02,4000
2236,2024-08-10,5100
2237,2024-11-26,9900
2238,2024-03-11,5600
2239,2024-02-05,1000
2244,2024-12-31,7100
2246,2024-07-15,1500
2249,2024-08-12,3100
2250,2024-02-14,5100
2251,2024-02-06,3400
2253,2024-09-05,3600
2256,2024-07-30,3900
2257,2024-07-13,5200
2259,2024-04-28,2000
2260,2024-06-09,4300
2262,2024-08-14,4500
2263,2024-11-24,8000
2267,2024-08-06,2400
2271,2024-02-13,2100
2272,2024-05-24,5800
2275,2024-12-18,7300
2276,2024-08-14,8800
2277,2024-10-06,6300
2278,2024-07-07,7700
2281,2024-04-11,6800
2282,2024-05-20,9400
2283,2024-06-25,6300
2284,2024-01-24,5100
2285,2024-02-28,5400
2290,2024-03-19,6900
2292,2024-04-18,4100
2294,2024-07-11,5200
2295,2024-01-11,6500
2297,2024-03-24,9000
2298,2024-01-16,3900
2303,2024-07-12,1600
2304,2024-04-25,3400
2307,2024-02-07,9600
2308,2024-08-21,7500
2309,2024-02-14,5700
2310,2024-05-08,6700
2312,2024-11-19,6600
2313,2024-07-03,3900
2315,2025-01-03,9400
2316,2024-02-20,7100
2317,2024-04-19,1100
2318,2024-05-30,1500
2320,2024-06-07,3600
2322,2024-09-22,3100
2323,2024-08-11,9400
2324,2024-04-25,4000
2325,2024-10-31,1300
2326,2024-12-21,3000
2328,2024-01-07,2000
2329,2024-08-27,8300
2333,2024-08-14,1600
2334,2024-09-12,8600
2337,2024-06-23,9000
2338,2024-05-22,9600
2339,2024-02-18,9000
2343,2024-02-03,8500
2347,2024-09-10,9000
2349,2024-08-09,6700
2351,2024-08-27,5600
2352,2024-12-04,3300
2354,2024-11-21,1000
2355,2024-09-28,8100
2356,2024-02-17,2400
2358,2024-02-01,4900
2359,2024-07-20,2800
2361,2024-01-08,5300
2362,2024-06-06,2400
2363,2024-04-25,6300
2364,2024-07-05,8900
2366,2024-01-23,6700
2367,2024-02-18,7500
2369,2024-05-09,9300
2373,2024-09-16,2500
2374,2024-06-12,6400
2375,2024-09-10,6300
2379,2024-06-16,3700
2380,2024-10-24,3900
2381,2024-11-04,5300
2382,2024-11-17,5700
2384,2024-06-10,8000
2385,2024-05-05,3100
2388,2024-08-10,2500
2392,2024-03-04,7200
2395,2024-11-24,7100
2396,2024-05-13,9100
2398,2024-01-14,4000
2399,2024-08-28,1500
2402,2024-01-31,2200
2404,2024-04-30,7400
2405,2024-09-09,2000
2406,2024-08-11,5100
2407,2024-05-21,5500
2408,2024-03-28,7600
2410,2024-06-17,4500
2411,2024-09-17,6600
2414,2024-01-15,4500
2415,2024-07-12,7200
2417,2024-05-26,2700
2421,2024-03-06,1700
2422,2024-01-16,7600
2424,2024-06-23,4700
2426,2024-12-01,4600
2427,2024-02-17,7500
2429,2024-04-26,3500
2432,2024-10-31,6400
2434,2024-04-20,4000
2435,2024-12-24,2200
2436,2024-05-24,3100
2437,2024-05-26,9400
2438,2024-05-12,4200
2442,2024-07-22,6000
2445,2024-06-18,7900
2446,2024-04-28,8600
2448,2024-03-18,8500
2449,2024-01-27,5000
2450,2024-05-09,6300
2453,2024-07-25,3500
2455,2024-08-05,9000
2457,2024-06-18,4700
2460,2024-06-04,4900
2461,2025-01-04,1400
2462,2024-11-25,3500
2463,2024-08-21,5200
2464,2024-07-29,8800
2465,2024-08-16,6100
2466,2024-03-19,8900
2468,2024-01-20,4200
2470,2024-07-20,7400
2471,2024-03-30,6200
2472,2024-12-22,9400
2473,2024-12-03,3100
2474,2024-09-22,6200
2479,2024-02-18,9100
2484,2024-03-01,6800
2486,2024-12-28,1800
2487,2024-06-28,7000
2488,2024-11-18,3700
2489,2024-08-06,2400
2492,2024-03-17,4300
2493,2024-10-12,3700
2496,2024-07-01,1500
2497,2024-08-04,5800
2499,2024-12-28,5700
2500,2024-06-02,6700
2501,2024-11-01,5000
2503,2024-08-04,8700
2504,2024-12-17,2300
2505,2024-03-23,3300
2506,2024-02-15,2900
2507,2024-11-09,4900
2508,2024-06-15,9700
2510,2024-11-29,7500
2512,2024-11-22,1100
2513,2024-06-21,3100
2515,2024-08-22,2000
2516,2024-12-12,2700
2517,2024-01-14,6400
2518,2024-06-28,8100
2519,2024-09-13,5100
2520,2024-09-23,5000
2521,2024-09-11,5400
2522,2024-02-27,5400
2523,2024-04-22,3100
2525,2024-10-26,3700
2526,2024-04-18,7600
2527,2024-03-22,3100
2529,2024-01-07,8500
2530,2025-01-01,8400
2532,2024-11-06,1900
2536,2024-11-07,5600
2538,2024-03-01,5200
2539,2024-10-04,6300
2540,2024-10-12,8700
2541,2024-09-01,9100
2542,2024-10-12,7700
2543,2024-11-07,9400
2544,2024-08-18,9400
2545,2024-02-06,9000
2546,2024-07-04,1500
2547,2024-02-03,7700
2548,2024-06-03,5300
2549,2024-05-31,7600
2551,2024-05-15,5600
2557,2024-07-16,7900
2559,2024-02-03,5300
2560,2024-07-09,5400
2561,2024-10-20,1200
2562,2024-09-20,5100
2563,2024-01-25,4900
2565,2024-05-31,4100
2566,2024-04-25,8900
2568,2024-04-16,5700
2569,2024-10-26,2000
2570,2024-12-14,7800
2571,2024-05-30,3200
2572,2024-12-04,9100
2574,2024-06-26,1300
2575,2024-03-27,3300
2579,2024-05-16,5700
2582,2024-11-24,1500
2583,2024-07-05,1600
2584,2024-06-16,1800
2585,2024-08-08,1800
2586,2024-08-23,2600
2587,2024-02-04,4200
2589,2024-04-02,4400
2590,2024-09-24,9900
2592,2024-10-23,6600
2593,2024-07-23,1400
2594,2024-07-15,7900
2595,2024-02-28,4900
2596,2024-10-17,2800
2597,2024-04-12,5500
2599,2024-04-16,1100
2601,2024-08-22,8100
2602,2024-01-22,1200
2603,2024-10-04,3600
2607,2024-01-21,5400
2609,2024-09-17,3500
2612,2024-01-07,9400
2613,2024-04-07,5900
2618,2024-04-14,3800
2621,2024-10-21,3500
2622,2024-11-23,8000
2623,2024-06-14,9700
2624,2024-12-02,7000
2625,2024-05-25,8800
2629,2024-07-07,6900
2631,2024-08-26,8600
2633,2024-01-11,7400
2634,2024-03-05,9600
2635,2024-09-24,7900
2636,2024-09-05,6900
2638,2024-10-09,3800
2639,2024-12-16,5100
2640,2024-09-20,2400
2643,2024-10-16,9900
2645,2024-01-27,1200
2646,2024-05-15,2300
2647,2024-12-19,5400
2648,2024-07-08,9800
2650,2024-06-24,1000
2652,2024-05-20,1000
2653,2024-05-21,2400
2655,2024-10-13,3700
2656,2024-06-08,9100
2658,2024-11-12,5900
2660,2024-09-04,9300
2661,2024-06-25,3300
2664,2024-09-12,7300
2665,2024-08-15,9000
2666,2024-04-21,8600
2669,2024-10-01,1800
2670,2024-04-30,9200
2672,2024-05-29,1100
2673,2024-09-20,7600
2677,2024-05-17,9100
2679,2024-02-15,2800
2680,2024-07-11,6400
2681,2024-04-15,2000
2682,2024-11-08,3300
2683,2024-01-15,1100
2684,2024-05-22,6000
2686,2024-01-15,8400
2687,2024-02-17,2700
2688,2024-06-06,4100
2689,2024-07-05,9900
2690,2024-06-01,2800
2691,2024-07-17,2100
2692,2024-08-14,6800
2693,2024-01-12,5700
2694,2024-06-24,6400
2695,2024-12-25,5700
2696,2024-07-16,4900
2697,2024-09-08,3900
2699,2024-10-14,1000
2700,2024-10-17,8200
2701,2024-07-17,1200
2702,2024-12-27,7200
2703,2024-02-19,5200
2704,2024-01-11,7200
2707,2024-02-18,4700
2710,2024-04-24,1700
2714,2024-05-18,9900
2715,2024-01-06,9300
2716,2024-04-24,6700
2720,2024-01-16,4900
2721,2024-11-28,6000
2722,2024-10-18,4900
2723,2024-10-14,2700
2724,2024-06-23,8500
2725,2024-06-03,4300
2728,2024-03-28,1100
2729,2024-04-05,3200
2730,2024-07-02,8100
2731,2024-10-08,3100
2732,2024-06-30,4300
2733,2024-01-27,1000
2734,2024-12-18,5000
2735,2024-12-17,7000
2736,2024-10-19,2800
2737,2024-12-30,5000
2739,2024-12-23,5700
2741,2024-05-20,3300
2742,2024-03-29,8600
2745,2024-08-17,4300
2747,2024-08-02,9600
2748,2024-02-29,5600
2751,2024-05-25,7500
2752,2024-09-05,2400
2759,2024-09-24,6900
2761,2024-03-01,1000
2762,2024-01-07,9900
2764,2024-06-17,7000
2765,2024-02-22,3400
2766,2024-12-18,6000
2769,2024-07-09,5300
2770,2024-09-09,4000
2771,2024-02-01,3300
2772,2024-04-17,5100
2773,2024-10-27,3700
2774,2024-06-24,1800
2777,2024-01-25,3900
2778,2024-03-06,6800
2780,2024-03-19,5400
2781,2024-01-25,6100
2782,2024-11-09,9700
2784,2024-10-20,7800
2786,2024-04-01,6000
2790,2025-01-03,1400
2792,2024-12-27,4400
2793,2024-08-02,9000
2794,2024-04-12,3500
2796,2024-08-06,4600
2798,2024-08-22,6300
2802,2024-12-05,3300
2806,2024-12-24,2600
2807,2024-10-06,7500
2808,2024-03-05,4900
2810,2024-09-23,5900
2811,2024-04-03,8600
2813,2024-09-06,7700
2814,2024-03-08,4900
2815,2024-07-29,2600
2816,2024-10-16,9300
2817,2024-07-05,8800
2819,2024-01-08,9600
2820,2024-05-18,6800
2821,2024-12-11,4300
2822,2024-03-30,9100
2824,2024-03-27,5700
2825,2024-04-29,8700
2826,2024-11-12,3900
2829,2024-06-10,7400
2830,2024-01-14,2100
2831,2024-06-28,9100
2832,2024-09-04,2600
2833,2024-02-19,3700
2834,2024-04-21,5300
2835,2024-05-28,9800
2837,2025-01-04,4100
2838,2024-01-22,7500
2840,2024-05-17,8200
2845,2024-08-01,4200
2846,2024-05-12,1500
2847,2024-10-22,6200
2849,2024-07-29,5500
2850,2024-05-14,5300
2851,2024-09-02,7500
2852,2024-03-31,2400
2854,2024-12-04,7500
2855,2024-02-13,6800
2856,2024-07-06,7000
2857,2024-03-25,8500
2861,2024-11-16,3100
2864,2024-08-07,5700
2865,2024-06-16,2900
2866,2024-08-07,5300
2867,2024-07-13,9500
2868,2024-10-11,5800
2869,2024-04-19,3600
2870,2024-05-15,8200
2871,2024-11-30,1300
2872,2024-12-18,1000
2875,2024-10-14,8800
2877,2024-07-02,7400
2880,2024-03-16,3700
2882,2024-11-14,3500
2883,2024-03-18,4600
2884,2024-01-29,9700
2885,2024-01-29,5200
2886,2024-12-17,5300
2888,2024-06-03,6600
2889,2024-10-31,8900
2890,2024-11-05,1800
2892,2024-09-16,3300
2897,2024-07-23,8400
2902,2024-10-12,6300
2903,2024-01-05,7500
2904,2024-06-10,7100
2906,2024-01-23,7100
2908,2024-03-27,1800
2912,2024-01-07,9200
2915,2024-03-28,7000
2921,2024-05-05,1900
2922,2024-09-24,5700
2923,2024-10-28,9500
2925,2024-05-23,9300
2926,2024-11-29,1000
2927,2024-10-25,8200
2928,2024-12-27,9700
2931,2024-08-08,7500
2932,2024-09-02,7500
2933,2024-02-01,9200
2935,2024-09-20,3800
2936,2024-03-11,5600
2938,2024-08-07,8600
2941,2024-04-10,9400
2942,2024-08-15,2000
2944,2024-09-21,9100
2945,2024-10-11,4100
2946,2024-02-13,2600
2947,2024-07-14,8200
2949,2024-05-18,4700
2950,2024-12-10,3100
2952,2024-09-16,8200
2955,2024-12-06,1800
2956,2024-09-18,4500
2957,2024-10-02,1500
2958,2024-11-12,7300
2959,2024-04-14,9200
2960,2024-10-24,6200
2964,2025-01-01,4400
2967,2024-09-26,3600
2968,2024-07-28,9200
2969,2024-12-13,6100
2971,2024-05-21,9800
2973,2024-10-21,2100
2974,2024-10-03,5200
2975,2024-05-27,4200
2977,2024-11-10,8600
2978,2024-01-07,9500
2982,2024-03-28,3300
2985,2024-07-24,6800
2986,2024-12-24,9800
2987,2024-01-27,2300
2988,2024-07-05,3000
2990,2024-11-14,1000
2991,2024-03-09,4100
2992,2024-10-23,2300
2993,2024-07-24,2300
2995,2024-02-26,5000
2996,2024-11-14,4600
2999,2024-04-18,6600
3001,2024-09-10,5500
3002,2024-10-22,1600
3003,2024-04-09,1300
3005,2024-08-04,9600
3008,2024-01-09,9700
3010,2024-01-23,1700
3011,2024-07-21,8200
3012,2024-04-21,3900
3013,2024-04-26,2400
3016,2024-05-04,1200
3017,2024-09-28,1100
3020,2024-10-20,9700
3021,2024-04-20,5200
3023,2024-09-12,1900
3025,2024-01-25,5100
3026,2024-05-24,8600
3028,2024-08-25,3200
3029,2024-09-04,2400
3030,2024-08-25,4200
3031,2024-03-17,6800
3034,2024-02-16,4700
3035,2024-04-19,7100
3036,2024-04-18,9900
3038,2024-12-25,7200
3040,2024-07-12,3600
3041,2024-03-10,6300
3042,2024-12-24,1500
3044,2024-05-30,9900
3045,2024-10-04,6000
3046,2024-09-20,3700
3048,2024-05-14,5800
3054,2024-04-16,8200
3055,2024-08-31,3100
3056,2024-12-25,9900
3059,2024-02-02,2200
3060,2024-12-17,8900
3062,2024-02-08,4700
3063,2024-08-10,1500
3066,2024-04-15,9200
3068,2024-12-22,2900
3069,2024-04-07,6200
3070,2024-09-08,5600
3071,2024-09-18,4700
3074,2024-04-15,2500
3077,2024-12-20,3100
3078,2024-02-15,1400
3080,2024-12-12,1000
3081,2024-09-28,8600
3082,2024-11-22,2800
3086,2024-09-07,1900
3087,2024-06-03,1500
3088,2024-01-10,4100
3089,2024-08-04,4400
3090,2024-04-05,1200
3091,2024-06-16,8500
3093,2024-06-01,1700
3094,2024-11-06,7600
3095,2024-03-14,1200
3097,2024-12-25,2900
3098,2024-02-10,6300
3099,2024-01-11,9800
3101,2024-02-08,6500
3102,2024-10-03,2400
3103,2024-12-05,6200
3106,2024-06-16,9100
3107,2024-09-27,7900
3108,2024-01-08,6500
3109,2024-08-06,4500
3113,2024-09-24,6500
3114,2024-02-05,7700
3116,2024-11-19,6800
3118,2024-01-11,3300
3122,2024-04-03,3000
3124,2024-06-23,1800
3125,2024-09-26,5100
3126,2024-08-18,1100
3128,2024-02-03,3700
3129,2024-12-21,3400
3133,2024-12-11,5100
3134,2024-07-25,3200
3135,2024-03-17,1300
3136,2024-08-19,5300
3137,2024-10-06,5600
3139,2024-07-16,2600
3145,2024-04-14,4000
3149,2024-10-23,2400
3150,2024-06-20,1100
3151,2024-08-26,7000
3152,2024-04-06,4600
3154,2024-06-12,4500
3155,2024-06-12,8200
3156,2024-08-31,6900
3157,2024-12-13,1300
3158,2024-01-31,7300
3159,2024-11-02,3300
3161,2024-06-15,8500
3162,2024-01-13,6100
3163,2024-04-23,8900
3164,2024-07-05,7700
3165,2024-01-26,7600
3166,2024-07-06,9900
3167,2024-12-08,4400
3168,2024-02-13,8900
3169,2024-10-14,8900
3170,2024-06-05,6100
3171,2024-09-04,5600
3173,2024-03-06,3200
3174,2024-03-04,5500
3175,2024-01-29,4300
3177,2024-09-04,5700
3178,2024-11-24,3400
3181,2024-02-17,4700
3183,2024-05-02,1400
3184,2024-04-04,6100
3186,2024-07-18,1600
3188,2024-05-17,3800
3192,2024-12-05,6800
3193,2024-12-20,8500
3195,2024-05-15,2000
3198,2024-11-21,4000
3199,2024-02-16,5000
3200,2024-05-28,6400
3202,2024-07-11,6000
3203,2024-03-15,5100
3209,2024-06-16,5100
3210,2024-08-15,7200
3211,2024-03-06,6600
3212,2024-09-10,5200
3215,2024-03-28,9600
3216,2024-02-19,3500
3217,2024-03-05,2100
3218,2024-01-07,8400
3219,2024-09-22,5600
3220,2024-09-30,5700
3221,2024-07-12,8600
3222,2024-03-06,6600
3224,2024-01-16,3700
3225,2024-03-04,4000
3229,2024-02-15,8600
3230,2024-03-29,4700
3231,2024-07-11,7600
3232,2024-08-17,4400
3233,2024-04-04,4300
3234,2024-01-28,3000
3235,2024-05-30,9500
3236,2024-03-30,6300
3237,2024-03-26,1400
3238,2024-12-18,1100
3239,2024-08-21,2900
3241,2024-06-06,1200
3243,2024-07-25,8400
3244,2024-09-16,7300
3245,2024-09-20,5500
3247,2024-07-03,5700
3248,2024-06-04,7600
3250,2024-08-26,5100
3251,2024-07-20,4100
3254,2024-02-19,6200
3255,2024-05-10,7400
3256,2024-02-27,6400
3257,2024-09-17,3400
3258,2024-03-18,6800
3260,2024-11-27,4500
3263,2024-06-04,4900
3264,2024-01-10,5600
3267,2024-06-25,1700
3268,2024-07-27,9000
3270,2024-09-12,7800
3272,2024-01-09,2500
3273,2024-09-24,8300
3274,2024-07-18,1600
3275,2024-11-05,3000
3276,2024-10-28,3600
3277,2024-11-06,7500
3278,2024-07-02,6400
3281,2024-06-18,4200
3282,2024-03-16,5400
3283,2024-11-17,9900
3286,2024-02-04,1100
3287,2024-05-30,5600
3289,2024-11-29,4600
3290,2024-03-19,9400
3291,2024-02-02,7900
3292,2024-11-19,1700
3294,2024-07-25,1800
3296,2024-01-27,7800
3298,2024-01-30,1600
3300,2024-10-27,3200
3303,2024-07-26,7400
3304,2024-05-01,1000
3305,2024-03-26,9000
3306,2024-05-15,9000
3307,2024-05-20,1200
3308,2024-01-28,1400
3309,2024-05-17,6200
3310,2024-06-27,1100
3311,2024-09-28,8500
3312,2024-08-31,4000
3313,2024-09-21,6700
3316,2024-09-02,3800
3317,2024-06-30,1600
3318,2024-01-05,1300
3319,2024-10-25,5200
3321,2024-07-24,9100
3324,2024-08-03,2500
3325,2024-10-18,4100
3326,2024-10-06,5200
3327,2024-10-23,2600
3329,2024-02-25,4100
3331,2024-08-19,2800
3332,2024-10-03,5600
3333,2024-03-07,3700
3334,2024-03-15,1900
3335,2024-11-23,8800
3337,2024-12-06,3300
3338,2024-10-11,8100
3339,2024-08-12,2200
3341,2024-11-29,5200
3345,2024-06-26,6200
3346,2024-09-22,8200
3348,2024-03-20,9500
3349,2024-04-29,2400
3350,2024-04-06,1200
3352,2024-06-07,5900
3355,2024-03-15,9800
3356,2024-02-04,6600
3359,2024-11-02,6500
3360,2024-08-31,6600
3361,2024-10-21,6700
3363,2024-09-17,4700
3364,2024-04-15,2700
3365,2024-12-11,4000
3368,2024-04-13,3600
3369,2024-03-14,7100
3370,2024-09-19,6000
3371,2024-03-24,8800
3375,2024-10-27,8800
3376,2024-10-17,8200
3377,2024-10-12,9500
3378,2024-03-13,5900
3379,2024-02-05,9900
3380,2024-09-20,8700
3381,2024-05-17,4100
3382,2024-06-14,9800
3383,2024-01-20,1300
3385,2024-01-18,2300
3386,2024-11-24,6300
3390,2024-09-04,5400
3393,2024-11-27,8000
3394,2024-05-06,4000
3395,2024-12-02,4300
3396,2025-01-02,3800
3397,2024-11-05,3400
3398,2024-11-06,6400
3399,2024-04-04,2000
3400,2024-08-01,4200
3401,2024-01-27,8400
3402,2024-02-12,9400
3405,2024-10-07,9600
3406,2024-10-25,4900
3408,2025-01-02,3000
3409,2024-03-31,7200
3410,2024-01-17,7400
3411,2024-06-05,2100
3416,2024-07-30,4900
3417,2024-05-01,1600
3418,2024-08-30,4100
3419,2024-04-02,8200
3420,2024-01-14,1700
3421,2024-10-13,2300
3424,2024-01-21,8400
3428,2024-08-22,1300
3430,2024-08-09,2100
3433,2024-10-11,5300
3435,2024-09-21,1900
3436,2024-05-26,9100
3438,2024-08-10,9300
3441,2024-05-07,6000
3442,2024-07-15,4600
3445,2024-12-28,1900
3448,2024-09-24,2700
3449,2024-08-12,3400
3450,2024-01-24,3300
3452,2024-09-09,7800
3455,2024-12-12,8300
3456,2024-03-06,6300
3457,2024-07-07,5100
3458,2024-09-16,9700
3460,2024-08-30,9700
3461,2024-04-14,6200
3462,2024-03-04,6500
3463,2024-08-28,3100
3465,2024-03-11,5700
3467,2024-06-21,5500
3468,2024-09-08,6500
3469,2024-11-07,8000
3470,2024-03-10,7200
3471,2024-01-11,3800
3473,2024-08-19,3000
3474,2024-09-19,4300
3476,2024-10-28,8900
3477,2024-12-24,9400
3482,2024-08-05,8100
3483,2024-04-14,7000
3484,2024-12-11,2000
3485,2024-08-05,8400
3486,2024-08-13,1500
3487,2024-05-14,2100
3488,2024-01-21,2200
3491,2024-02-08,1200
3492,2024-08-12,2700
3493,2024-11-21,7700
3494,2024-11-26,6600
3498,2024-11-25,6700
3499,2024-03-16,4800
3501,2024-04-18,7700
3502,2024-10-27,5300
3503,2025-01-06,4500
3504,2024-01-19,9900
3505,2024-11-27,5700
3506,2024-08-18,5900
3507,2024-12-29,1700
3508,2024-06-25,3900
3509,2024-11-08,2500
3511,2024-05-07,8500
3513,2024-12-24,1900
3515,2024-11-10,8300
3517,2024-02-05,9800
3519,2024-02-03,2900
3520,2024-03-24,6200
3521,2024-03-26,1500
3522,2024-06-28,8900
3523,2024-04-15,7000
3524,2024-02-12,6200
3525,2024-03-08,4300
3526,2024-02-26,1000
3527,2024-12-23,3900
3529,2024-12-24,9100
3531,2024-04-18,8200
3532,2024-10-26,9600
3534,2024-04-22,2200
3537,2024-04-07,9700
3539,2024-09-10,5000
3540,2024-01-31,6200
3541,2024-03-23,7600
3542,2024-10-26,9100
3544,2024-05-11,7500
3546,2024-03-01,2100
3549,2024-04-28,7000
3550,2024-07-29,2100
3555,2024-03-02,7400
3557,2024-04-14,1000
3558,2024-07-05,1400
3559,2024-02-04,6800
3561,2024-04-28,2500
3562,2024-11-02,8300
3565,2024-06-23,9100
3567,2024-07-30,6300
3570,2024-11-19,5500
3571,2024-04-26,7400
3572,2024-07-21,6900
3574,2025-01-03,3000
3575,2024-11-23,9800
3577,2024-03-18,5600
3579,2024-10-02,9700
3582,2024-11-06,8300
3583,2024-05-18,1800
3585,2024-06-02,6200
3587,2024-06-22,9300
3590,2024-03-19,1100
3591,2024-12-18,9300
3592,2024-03-12,2300
3593,2024-07-31,1400
3594,2024-08-03,2000
3600,2024-09-02,5600
3603,2024-03-10,4000
3605,2024-03-22,6000
3607,2024-11-02,1300
3608,2024-04-21,6400
3613,2024-05-21,5500
3614,2024-10-20,4200
3615,2024-05-20,4500
3617,2024-07-26,5700
3618,2024-11-10,7500
3626,2024-04-09,1200
3628,2024-11-22,8500
3632,2024-03-04,2700
3635,2024-02-12,1700
3636,2024-07-05,2300
3639,2024-04-24,5500
3640,2024-03-23,1400
3641,2024-04-04,2900
3644,2024-06-25,7000
3645,2024-10-08,6600
3646,2024-02-28,7900
3649,2024-08-11,2100
3650,2025-01-08,3200
3652,2024-05-31,6800
3653,2024-11-05,5300
3654,2024-03-09,7100
3655,2024-01-18,2700
3656,2024-03-17,9800
3660,2024-12-01,2500
3663,2024-01-22,1600
3664,2024-01-15,4700
3668,2024-03-02,4600
